Detector,Time,qPKW
10236V72161_2,17540,1
16219V72812_1,17540,1
16219V72812_1,17550,1
10236V72161_4,17590,1
10236V72161_1,17600,1
04300V72813_1,17630,1
10236V72161_3,17640,1
21801V72158_2,17650,1
16219V72812_1,17660,1
81077V72158_1,17660,1
10236V72161_3,17670,1
04300V72813_3,17690,1
10236V72161_4,17700,1
04300V72813_3,17710,1
04300V72813_1,17720,1
16219V72812_2,17720,1
10236V72161_2,17730,1
16219V72812_2,17730,1
10236V72161_2,17740,1
27372V72852_2,17740,1
81077V72158_2,17750,1
16219V72812_1,17790,1
16219V72812_2,17790,1
16219V72812_2,17800,2
27372V72852_1,17810,1
04211V1677432_2,17820,1
16219V72812_1,17820,1
04300V72813_1,17840,1
16219V72812_1,17840,1
04300V72813_3,17850,1
10236V72161_1,17850,1
10236V72161_4,17860,1
16219V72812_2,17860,1
16219V72812_1,17880,1
10236V72161_4,17910,1
10236V72161_1,17920,1
04300V72813_1,17940,1
10236V72161_1,17940,1
16219V72812_1,17940,1
81077V72158_3,17940,1
04300V72813_3,17970,1
10236V72161_3,17970,1
10236V72161_3,17980,1
10236V72161_4,17990,2
88356V72157_6,17990,1
04300V72813_3,18010,1
10236V72161_1,18010,1
16219V72812_2,18010,1
04300V72813_1,18020,1
16219V72812_2,18020,1
81077V72158_1,18020,1
81077V72158_2,18020,1
16219V72812_2,18030,2
16219V72812_4,18030,1
21801V72158_1,18030,1
04211V1677432_2,18040,1
16219V72812_2,18040,2
16219V72812_4,18040,1
16219V72812_1,18050,1
16219V72812_2,18050,2
27372V72852_1,18050,1
16219V72812_1,18060,1
88356V72157_1,18090,1
04211V1677432_1,18110,1
10236V72161_2,18120,1
10236V72161_3,18130,1
10236V72161_2,18140,1
10236V72161_4,18140,1
10236V72161_2,18150,1
10236V72161_4,18150,1
10236V72161_2,18160,2
16219V72812_2,18160,1
88356V72157_6,18160,1
04300V72813_1,18170,1
10236V72161_2,18170,1
10236V72161_4,18170,1
16219V72812_2,18180,1
04300V72813_3,18190,1
16219V72812_2,18190,1
16219V72812_2,18200,1
16219V72812_2,18210,2
10236V72161_2,18220,1
10236V72161_4,18220,1
16219V72812_2,18220,1
10236V72161_4,18230,1
04300V72813_3,18240,1
10236V72161_3,18240,1
16219V72812_2,18250,1
81077V72158_2,18250,1
27372V72852_2,18280,1
16219V72812_2,18290,1
81077V72158_3,18290,1
16219V72812_2,18300,2
04300V72813_1,18310,1
16219V72812_2,18310,1
27372V72852_1,18320,1
10236V72161_4,18330,1
10236V72161_1,18340,1
10236V72161_4,18340,1
88356V72157_6,18340,1
10236V72161_4,18350,1
16219V72812_1,18350,1
21801V72158_1,18350,1
10236V72161_3,18380,1
81077V72158_1,18380,1
16219V72812_1,18400,1
10236V72161_4,18410,1
16219V72812_1,18410,1
21801V72158_1,18430,1
10236V72161_4,18450,1
10236V72161_3,18460,1
10236V72161_4,18460,1
04300V72813_1,18470,1
81077V72158_2,18470,1
10236V72161_3,18510,1
81077V72158_3,18520,1
10236V72161_1,18530,1
16219V72812_2,18540,1
88356V72157_6,18540,1
88356V72157_6,18550,1
16219V72812_1,18560,1
88356V72157_6,18560,1
10236V72161_1,18580,1
27372V72852_1,18580,1
27372V72852_2,18580,1
04211V1677432_2,18590,1
04300V72813_3,18590,1
10236V72161_2,18590,2
04300V72813_1,18600,1
16219V72812_2,18600,1
88356V72157_1,18600,1
10236V72161_3,18610,1
04300V72813_3,18620,1
16219V72812_2,18620,1
10236V72161_3,18630,1
10236V72161_4,18630,1
81077V72158_4,18630,1
88356V72157_1,18670,1
04211V1677432_1,18700,1
81077V72158_2,18700,1
16219V72812_1,18720,1
04300V72813_1,18740,1
10236V72161_4,18740,1
27372V72852_1,18740,1
81077V72158_1,18740,1
10236V72161_1,18750,1
16219V72812_2,18760,1
04300V72813_3,18790,1
21801V72158_2,18790,1
10236V72161_1,18800,1
10236V72161_2,18800,1
10236V72161_4,18800,1
27372V72852_1,18800,1
16219V72812_2,18810,1
27372V72852_2,18810,1
10236V72161_2,18820,1
16219V72812_1,18820,1
27372V72852_1,18830,1
88356V72157_4,18840,1
10236V72161_4,18860,1
04300V72813_1,18890,1
04300V72813_3,18900,1
10236V72161_4,18910,1
16219V72812_2,18910,1
04300V72813_3,18920,1
21801V72158_1,18920,1
81077V72158_2,18920,1
16219V72812_2,18930,1
27372V72852_2,18950,1
10236V72161_2,18960,1
16219V72812_1,18960,1
10236V72161_4,18970,1
04300V72813_1,19030,1
10236V72161_4,19030,1
21801V72158_1,19040,1
81077V72158_4,19040,1
16219V72812_1,19050,1
10236V72161_2,19060,1
27372V72852_2,19060,1
16219V72812_2,19070,1
27372V72852_1,19080,1
81077V72158_1,19100,1
81077V72158_3,19100,1
16219V72812_2,19120,1
10236V72161_2,19140,1
16219V72812_1,19140,1
81077V72158_2,19150,1
04211V1677432_2,19170,1
16219V72812_2,19170,1
88356V72157_4,19170,1
04300V72813_1,19180,1
10236V72161_2,19180,1
16219V72812_1,19180,1
10236V72161_1,19190,1
10236V72161_2,19190,1
10236V72161_2,19220,1
10236V72161_4,19220,1
04211V1677432_1,19240,1
81077V72158_3,19260,1
10236V72161_1,19280,1
16219V72812_2,19310,1
04300V72813_1,19320,1
16219V72812_2,19320,1
88356V72157_4,19320,1
88356V72157_4,19330,1
10236V72161_4,19340,2
88356V72157_4,19340,1
16219V72812_2,19350,1
88356V72157_4,19350,1
04300V72813_3,19360,1
88356V72157_4,19360,1
21801V72158_1,19370,1
81077V72158_2,19370,1
21801V72158_1,19380,1
16219V72812_2,19410,1
88356V72157_6,19410,1
88356V72157_6,19420,1
04300V72813_3,19430,1
88356V72157_6,19430,1
16219V72812_1,19440,1
81077V72158_4,19440,1
88356V72157_6,19440,1
88356V72157_6,19450,1
04300V72813_1,19460,1
81077V72158_1,19460,1
10236V72161_4,19470,1
81077V72158_3,19480,1
21801V72158_1,19510,1
04300V72813_3,19520,1
10236V72161_4,19550,2
10236V72161_1,19570,1
16219V72812_1,19570,1
81077V72158_2,19600,1
04300V72813_1,19610,1
27372V72852_1,19610,1
27372V72852_2,19610,1
10236V72161_2,19620,1
88356V72157_1,19620,1
04211V1677432_2,19630,1
10236V72161_2,19630,1
10236V72161_2,19640,1
10236V72161_2,19660,1
16219V72812_2,19660,1
10236V72161_4,19680,1
88356V72157_4,19680,1
16219V72812_2,19710,2
16219V72812_2,19720,2
10236V72161_4,19730,2
04300V72813_1,19750,1
10236V72161_2,19760,1
10236V72161_2,19770,1
10236V72161_2,19790,1
16219V72812_1,19790,1
04300V72813_3,19800,1
10236V72161_2,19800,1
10236V72161_4,19800,1
21801V72158_2,19810,1
27372V72852_1,19810,1
81077V72158_1,19820,1
81077V72158_2,19820,1
16219V72812_1,19830,1
04211V1677432_1,19840,1
04300V72813_3,19840,1
16219V72812_2,19840,1
21801V72158_1,19840,1
10236V72161_4,19850,1
88356V72157_4,19860,1
04300V72813_1,19900,1
04300V72813_3,19930,1
88356V72157_1,19940,1
10236V72161_2,19960,1
16219V72812_1,19960,1
10236V72161_2,19970,2
27372V72852_2,19970,1
16219V72812_2,19980,2
81077V72158_3,19980,1
16219V72812_2,20020,1
16219V72812_1,20030,1
16219V72812_2,20030,2
04300V72813_1,20050,1
81077V72158_2,20050,1
88356V72157_6,20050,1
04211V1677432_2,20090,1
04211V1677432_2,20100,1
16219V72812_2,20100,1
04211V1677432_2,20110,1
10236V72161_4,20110,1
04211V1677432_2,20120,1
04300V72813_3,20120,1
10236V72161_1,20120,1
16219V72812_2,20120,1
16219V72812_2,20130,1
10236V72161_4,20160,1
04300V72813_1,20180,1
16219V72812_1,20180,1
81077V72158_1,20180,1
21801V72158_2,20250,1
16219V72812_2,20260,1
81077V72158_2,20270,1
10236V72161_1,20280,1
10236V72161_4,20280,1
04300V72813_3,20300,1
04300V72813_3,20310,1
10236V72161_4,20310,1
81077V72158_4,20310,1
04300V72813_1,20340,1
10236V72161_3,20340,1
27372V72852_1,20340,1
16219V72812_2,20350,1
16219V72812_2,20360,1
21801V72158_2,20360,1
27372V72852_2,20360,1
81077V72158_4,20380,1
81077V72158_3,20390,1
16219V72812_2,20400,1
88356V72157_4,20400,1
16219V72812_2,20410,1
16219V72812_2,20420,1
04211V1677432_1,20430,1
10236V72161_4,20440,1
04300V72813_1,20470,1
10236V72161_4,20500,1
81077V72158_2,20500,1
88356V72157_1,20500,1
04300V72813_3,20510,1
16219V72812_2,20510,1
27372V72852_2,20530,1
81077V72158_1,20540,1
16219V72812_2,20560,1
10236V72161_4,20570,1
16219V72812_1,20580,1
16219V72812_2,20580,1
27372V72852_2,20590,1
88356V72157_4,20610,1
04300V72813_1,20620,1
10236V72161_4,20620,1
16219V72812_2,20620,1
04300V72813_3,20630,1
10236V72161_4,20630,1
04211V1677432_2,20690,1
81077V72158_2,20720,1
10236V72161_2,20730,1
10236V72161_1,20740,1
81077V72158_3,20740,1
04300V72813_1,20760,1
21801V72158_1,20770,1
16219V72812_1,20780,1
04300V72813_3,20790,1
10236V72161_2,20790,1
21801V72158_1,20790,1
04300V72813_3,20800,1
10236V72161_4,20830,1
16219V72812_2,20840,1
16219V72812_1,20850,1
88356V72157_4,20870,1
27372V72852_1,20900,1
81077V72158_1,20900,1
04300V72813_1,20910,1
10236V72161_4,20910,1
10236V72161_1,20930,1
16219V72812_2,20930,1
27372V72852_2,20950,1
81077V72158_2,20950,1
88356V72157_6,20950,1
16219V72812_1,20960,1
16219V72812_2,21000,1
10236V72161_4,21010,1
04300V72813_1,21050,1
04300V72813_3,21050,1
04211V1677432_1,21060,1
04300V72813_3,21060,1
16219V72812_2,21060,1
27372V72852_1,21060,1
10236V72161_1,21070,1
10236V72161_2,21070,1
16219V72812_1,21070,1
27372V72852_1,21070,1
10236V72161_1,21090,1
81077V72158_3,21090,1
21801V72158_1,21100,1
88356V72157_1,21120,1
04300V72813_3,21130,1
88356V72157_1,21130,1
04211V1677432_2,21140,1
27372V72852_2,21140,1
16219V72812_1,21150,1
16219V72812_2,21160,1
16219V72812_2,21170,1
81077V72158_2,21170,1
10236V72161_2,21180,1
04300V72813_1,21190,1
10236V72161_4,21190,1
10236V72161_2,21250,1
10236V72161_2,21260,1
81077V72158_1,21260,1
10236V72161_4,21270,1
04300V72813_1,21350,1
10236V72161_2,21370,1
81077V72158_3,21380,1
81077V72158_2,21400,1
04300V72813_3,21430,1
16219V72812_1,21440,1
10236V72161_4,21450,1
10236V72161_2,21460,1
10236V72161_2,21470,1
10236V72161_4,21480,1
04300V72813_1,21490,1
88356V72157_4,21510,1
16219V72812_2,21520,1
81077V72158_4,21520,1
10236V72161_4,21530,1
10236V72161_2,21540,1
10236V72161_2,21550,1
10236V72161_1,21580,1
10236V72161_1,21590,1
10236V72161_4,21600,1
10236V72161_4,21610,2
16219V72812_2,21610,1
04300V72813_1,21620,1
81077V72158_1,21620,1
81077V72158_2,21620,1
10236V72161_2,21640,1
10236V72161_3,21640,1
21801V72158_1,21640,1
27372V72852_2,21650,1
04211V1677432_2,21660,1
16219V72812_1,21680,1
81077V72158_4,21680,1
04211V1677432_1,21720,1
10236V72161_2,21720,1
81077V72158_2,21720,1
88356V72157_1,21720,1
81077V72158_1,21770,1
04300V72813_3,21780,1
10236V72161_1,21780,1
04300V72813_3,21800,1
16219V72812_1,21800,1
16219V72812_2,21800,1
81077V72158_3,21810,1
81077V72158_2,21820,1
10236V72161_4,21850,1
04300V72813_3,21860,1
16219V72812_2,21860,1
04300V72813_1,21870,1
16219V72812_1,21880,1
81077V72158_1,21910,1
10236V72161_4,21920,1
81077V72158_2,21920,1
81077V72158_3,21940,1
16219V72812_2,21970,1
04211V1677432_2,21980,1
10236V72161_2,21980,1
10236V72161_3,21980,1
16219V72812_2,21980,1
27372V72852_2,21980,1
88356V72157_6,21980,1
10236V72161_3,21990,1
16219V72812_1,21990,1
21801V72158_2,21990,1
27372V72852_2,21990,1
21801V72158_2,22000,1
27372V72852_1,22010,1
04211V1677432_1,22020,1
81077V72158_2,22020,1
10236V72161_1,22030,1
10236V72161_2,22030,1
16219V72812_2,22040,1
04211V1677432_1,22060,1
81077V72158_1,22060,1
88356V72157_4,22060,1
04211V1677432_1,22070,1
10236V72161_2,22070,1
04300V72813_1,22080,1
10236V72161_2,22080,1
10236V72161_4,22080,1
10236V72161_3,22090,1
88356V72157_1,22090,1
16219V72812_1,22100,1
10236V72161_4,22120,1
21801V72158_2,22120,1
81077V72158_2,22120,1
81077V72158_2,22130,1
04211V1677432_2,22150,1
27372V72852_2,22160,1
16219V72812_1,22180,1
10236V72161_4,22200,1
81077V72158_1,22200,1
81077V72158_2,22200,1
10236V72161_1,22210,1
10236V72161_1,22220,1
81077V72158_2,22220,1
21801V72158_1,22230,1
16219V72812_2,22240,1
10236V72161_2,22280,1
16219V72812_1,22280,1
81077V72158_3,22280,1
04211V1677432_1,22300,1
04211V1677432_2,22300,1
04300V72813_1,22300,1
81077V72158_3,22300,1
88356V72157_6,22300,1
10236V72161_4,22310,1
16219V72812_2,22310,1
21801V72158_2,22310,1
81077V72158_3,22310,1
10236V72161_4,22320,1
81077V72158_2,22320,1
10236V72161_4,22330,1
27372V72852_2,22330,1
81077V72158_1,22340,1
81077V72158_3,22350,1
21801V72158_1,22370,1
16219V72812_2,22380,1
10236V72161_2,22390,1
27372V72852_2,22400,1
10236V72161_1,22410,1
10236V72161_3,22410,1
10236V72161_1,22420,1
16219V72812_1,22420,1
81077V72158_2,22420,1
10236V72161_4,22430,1
10236V72161_1,22460,1
10236V72161_4,22460,1
16219V72812_1,22470,1
27372V72852_2,22470,1
04211V1677432_1,22480,1
81077V72158_1,22490,1
16219V72812_2,22500,1
27372V72852_2,22500,1
27372V72852_1,22510,1
04300V72813_1,22520,1
81077V72158_2,22520,1
88356V72157_1,22530,1
88356V72157_1,22540,1
16219V72812_2,22550,1
27372V72852_1,22550,1
10236V72161_1,22560,1
10236V72161_4,22560,1
16219V72812_1,22560,1
04211V1677432_2,22580,1
81077V72158_3,22580,1
88356V72157_6,22580,1
10236V72161_2,22590,1
10236V72161_3,22590,1
10236V72161_2,22600,1
10236V72161_4,22600,2
81077V72158_2,22620,1
81077V72158_1,22630,1
88356V72157_1,22630,1
10236V72161_4,22640,1
16219V72812_1,22660,1
27372V72852_2,22660,1
81077V72158_3,22670,1
10236V72161_2,22680,1
16219V72812_2,22680,1
10236V72161_2,22690,1
10236V72161_4,22690,1
04211V1677432_1,22700,1
81077V72158_2,22720,1
10236V72161_2,22730,1
10236V72161_2,22740,1
88356V72157_1,22740,1
04211V1677432_2,22750,1
04300V72813_1,22750,1
88356V72157_1,22750,1
10236V72161_2,22760,1
10236V72161_4,22760,1
88356V72157_1,22760,1
27372V72852_2,22780,1
81077V72158_1,22780,1
10236V72161_4,22810,1
81077V72158_3,22810,1
81077V72158_2,22820,1
88356V72157_6,22820,1
16219V72812_1,22830,1
10236V72161_1,22840,1
21801V72158_2,22840,1
81077V72158_2,22840,1
27372V72852_1,22850,1
21801V72158_2,22870,1
10236V72161_3,22880,1
16219V72812_2,22880,1
16219V72812_2,22890,1
27372V72852_2,22900,1
16219V72812_2,22910,1
04211V1677432_1,22920,1
10236V72161_4,22920,1
81077V72158_1,22920,1
81077V72158_2,22920,1
04300V72813_1,22970,1
27372V72852_2,22970,1
04211V1677432_2,22980,1
16219V72812_1,23000,1
81077V72158_3,23010,1
81077V72158_4,23010,1
81077V72158_2,23020,1
81077V72158_3,23050,1
21801V72158_1,23060,1
81077V72158_1,23060,1
21801V72158_1,23070,1
27372V72852_1,23070,1
21801V72158_1,23080,1
04211V1677432_1,23120,1
81077V72158_2,23120,1
10236V72161_2,23130,1
16219V72812_1,23130,1
10236V72161_2,23140,1
21801V72158_1,23140,1
16219V72812_1,23170,1
81077V72158_2,23170,1
04300V72813_1,23200,1
81077V72158_1,23210,1
81077V72158_2,23220,1
88356V72157_6,23220,1
16219V72812_2,23230,1
27372V72852_2,23250,1
81077V72158_3,23250,1
10236V72161_2,23260,1
16219V72812_2,23260,1
88356V72157_1,23260,1
10236V72161_4,23290,1
16219V72812_1,23300,1
04211V1677432_2,23320,1
81077V72158_2,23320,1
04211V1677432_1,23330,1
04211V1677432_2,23330,1
04211V1677432_2,23340,1
04211V1677432_2,23350,1
81077V72158_1,23350,1
88356V72157_1,23350,1
04211V1677432_2,23360,1
21801V72158_2,23360,1
04211V1677432_2,23370,1
10236V72161_3,23370,1
04211V1677432_2,23380,1
27372V72852_2,23380,1
04211V1677432_2,23390,1
04211V1677432_2,23400,1
21801V72158_1,23400,1
81077V72158_4,23400,1
04211V1677432_2,23410,1
81077V72158_2,23410,1
04211V1677432_2,23420,1
04300V72813_1,23420,1
16219V72812_2,23420,1
81077V72158_2,23420,1
10236V72161_2,23450,1
10236V72161_4,23450,1
81077V72158_3,23460,1
16219V72812_2,23470,1
16219V72812_4,23470,1
88356V72157_6,23480,1
10236V72161_4,23490,1
16219V72812_1,23490,1
16219V72812_2,23500,1
81077V72158_1,23500,1
04211V1677432_2,23510,1
16219V72812_2,23510,1
27372V72852_2,23510,1
81077V72158_2,23520,1
16219V72812_1,23530,1
10236V72161_2,23540,1
27372V72852_1,23550,1
27372V72852_2,23550,1
10236V72161_4,23560,1
88356V72157_1,23560,1
10236V72161_4,23570,1
81077V72158_3,23600,1
21801V72158_2,23610,1
27372V72852_2,23620,1
81077V72158_2,23620,1
81077V72158_1,23640,1
81077V72158_2,23640,1
81077V72158_3,23640,1
04300V72813_1,23650,1
16219V72812_2,23660,1
04211V1677432_1,23670,1
16219V72812_2,23670,1
16219V72812_1,23690,1
16219V72812_1,23700,1
27372V72852_2,23700,1
16219V72812_2,23720,1
81077V72158_2,23720,1
04211V1677432_2,23740,1
10236V72161_4,23760,1
27372V72852_1,23760,1
81077V72158_1,23780,1
16219V72812_2,23790,1
81077V72158_3,23790,1
21801V72158_1,23800,2
16219V72812_1,23820,1
81077V72158_2,23820,1
16219V72812_1,23830,1
16219V72812_1,23840,2
16219V72812_1,23850,1
10236V72161_2,23860,1
27372V72852_1,23860,1
04300V72813_1,23870,1
10236V72161_2,23870,1
04211V1677432_1,23880,1
81077V72158_3,23880,1
10236V72161_2,23900,1
10236V72161_4,23900,1
16219V72812_2,23910,3
04211V1677432_2,23920,1
16219V72812_2,23920,1
81077V72158_2,23920,1
16219V72812_1,23930,1
81077V72158_1,23930,1
16219V72812_2,23940,1
88356V72157_6,23950,1
04211V1677432_1,23970,1
10236V72161_4,23990,1
16219V72812_2,24010,1
10236V72161_4,24020,1
81077V72158_2,24020,1
16219V72812_1,24030,1
16219V72812_2,24030,1
88356V72157_4,24030,1
81077V72158_2,24040,1
10236V72161_3,24050,1
10236V72161_4,24070,1
81077V72158_1,24070,1
81077V72158_3,24070,2
88356V72157_1,24080,1
04300V72813_1,24100,1
88356V72157_1,24100,1
81077V72158_2,24120,1
04211V1677432_2,24130,1
21801V72158_1,24140,1
81077V72158_4,24160,1
27372V72852_2,24190,1
10236V72161_4,24200,1
88356V72157_6,24200,1
27372V72852_1,24210,2
88356V72157_6,24210,2
16219V72812_1,24220,1
16219V72812_2,24220,2
27372V72852_2,24220,2
81077V72158_1,24220,1
81077V72158_2,24220,1
88356V72157_6,24220,1
88356V72157_6,24230,1
10236V72161_1,24240,1
10236V72161_4,24240,1
16219V72812_2,24240,1
21801V72158_1,24240,1
88356V72157_6,24240,1
10236V72161_2,24250,1
16219V72812_4,24250,1
10236V72161_2,24260,1
16219V72812_2,24270,1
21801V72158_2,24270,1
27372V72852_1,24270,1
04211V1677432_1,24280,1
10236V72161_4,24280,1
21801V72158_2,24280,1
81077V72158_3,24280,1
04300V72813_1,24320,1
81077V72158_2,24320,1
16219V72812_1,24330,1
81077V72158_2,24350,1
10236V72161_4,24360,1
81077V72158_1,24360,1
81077V72158_3,24360,1
04211V1677432_2,24370,1
88356V72157_6,24390,1
10236V72161_4,24400,2
27372V72852_2,24420,1
81077V72158_2,24420,1
10236V72161_4,24430,3
16219V72812_2,24440,1
27372V72852_2,24440,1
04211V1677432_1,24450,1
16219V72812_2,24450,2
16219V72812_2,24460,1
16219V72812_2,24470,1
16219V72812_1,24480,1
21801V72158_1,24500,1
81077V72158_1,24500,1
88356V72157_6,24500,1
21801V72158_1,24510,1
88356V72157_6,24510,1
10236V72161_3,24520,1
10236V72161_4,24520,2
21801V72158_1,24520,1
27372V72852_2,24520,1
81077V72158_2,24520,1
04300V72813_3,24530,1
21801V72158_1,24540,1
88356V72157_1,24540,1
04300V72813_1,24560,1
16219V72812_1,24590,1
27372V72852_2,24590,1
10236V72161_2,24600,1
16219V72812_2,24600,1
10236V72161_2,24610,1
81077V72158_2,24620,1
88356V72157_6,24620,1
04211V1677432_1,24630,1
04211V1677432_2,24630,1
10236V72161_2,24630,1
81077V72158_3,24630,1
04211V1677432_2,24640,1
10236V72161_1,24640,1
10236V72161_2,24640,1
81077V72158_4,24640,1
04211V1677432_2,24650,1
10236V72161_2,24650,1
27372V72852_1,24650,1
27372V72852_2,24650,1
81077V72158_1,24650,1
04211V1677432_2,24660,1
04211V1677432_2,24670,1
10236V72161_1,24670,1
16219V72812_1,24670,2
04211V1677432_2,24680,1
16219V72812_1,24680,2
04211V1677432_2,24690,1
10236V72161_2,24710,1
10236V72161_4,24710,1
10236V72161_4,24720,1
16219V72812_1,24720,1
81077V72158_2,24720,1
81077V72158_3,24730,1
88356V72157_1,24740,1
04300V72813_1,24770,1
81077V72158_1,24790,1
16219V72812_1,24810,1
16219V72812_2,24810,1
88356V72157_6,24810,1
04211V1677432_1,24820,1
10236V72161_2,24820,1
16219V72812_2,24820,1
81077V72158_2,24820,1
10236V72161_4,24830,1
81077V72158_3,24830,1
04211V1677432_2,24840,1
81077V72158_3,24860,1
10236V72161_2,24880,1
10236V72161_2,24890,2
16219V72812_2,24890,1
88356V72157_6,24890,1
27372V72852_2,24900,1
81077V72158_2,24920,1
10236V72161_2,24930,1
16219V72812_1,24930,1
81077V72158_4,24930,1
27372V72852_1,24940,1
81077V72158_1,24940,1
10236V72161_2,24980,1
21801V72158_1,24980,1
04300V72813_3,24990,1
04300V72813_1,25000,1
10236V72161_2,25000,1
16219V72812_2,25000,1
21801V72158_1,25000,1
04211V1677432_1,25020,1
81077V72158_2,25020,1
04211V1677432_2,25030,1
88356V72157_1,25050,1
81077V72158_1,25080,1
27372V72852_2,25090,1
27372V72852_2,25100,1
16219V72812_1,25110,1
81077V72158_3,25110,1
16219V72812_1,25120,1
81077V72158_2,25120,1
88356V72157_6,25120,1
16219V72812_2,25150,1
81077V72158_2,25160,1
27372V72852_2,25170,1
88356V72157_4,25170,1
21801V72158_1,25180,1
88356V72157_4,25180,1
16219V72812_1,25190,1
